transaction_id,date,gross_sales,units_sold,manufacturing_cost,freight_cost,marketing_cost,cogs,net_sales,profit_loss,profit_margin,fiscal_year,month,quarter,year
1450,2023-03-26,3411.18,65,2076.62,422.88,636.96,3136.46,274.72,-666.22,-19.53,FY22-23,3,1,2023
1451,2023-03-27,4905.98,92,1032.82,368.94,538.35,1940.11,2965.87,2383.84,48.59,FY22-23,3,1,2023
1452,2023-03-28,6432.71,146,1166.88,410.66,619.38,2196.92,4235.79,3576.71,55.6,FY22-23,3,1,2023
1453,2023-03-29,3521.41,108,1656.03,294.09,420.25,2370.37,1151.04,439.93,12.49,FY22-23,3,1,2023
1454,2023-03-30,5756.07,158,1574.97,478.93,489.39,2543.29,3212.78,2449.79,42.56,FY22-23,3,1,2023
1455,2023-03-31,4204.61,82,1190.03,416.69,739.2,2345.92,1858.69,1154.91,27.47,FY22-23,3,1,2023
1456,2023-04-01,3810.69,165,2703.69,350.95,499.59,3554.23,256.46,-809.81,-21.25,FY23-24,4,2,2023
1457,2023-04-02,4839.45,199,1586.3,425.6,621.19,2633.09,2206.36,1416.43,29.27,FY23-24,4,2,2023
1458,2023-04-03,3447.14,124,1278.64,258.08,407.38,1944.1,1503.04,919.81,26.68,FY23-24,4,2,2023
1459,2023-04-04,4169.53,16,1575.81,183.25,607.4,2366.46,1803.07,1093.13,26.22,FY23-24,4,2,2023
1460,2023-04-05,3203.18,89,1512.71,332.16,417.66,2262.53,940.65,261.89,8.18,FY23-24,4,2,2023
1461,2023-04-06,7947.09,153,1593.9,294.29,215.54,2103.73,5843.36,5212.24,65.59,FY23-24,4,2,2023
1462,2023-04-07,5052.9,106,703.14,280.23,498.86,1482.23,3570.67,3126.0,61.87,FY23-24,4,2,2023
1463,2023-04-08,3950.41,13,2145.97,421.63,429.45,2997.05,953.36,54.24,1.37,FY23-24,4,2,2023
1464,2023-04-09,5320.97,13,2174.41,316.71,256.28,2747.4,2573.57,1749.35,32.88,FY23-24,4,2,2023
1465,2023-04-10,4831.51,112,2235.16,326.36,528.72,3090.24,1741.27,814.2,16.85,FY23-24,4,2,2023
1466,2023-04-11,4668.55,49,1662.72,267.29,365.97,2295.98,2372.57,1683.78,36.07,FY23-24,4,2,2023
1467,2023-04-12,5921.25,26,1831.24,388.11,963.9,3183.25,2738.0,1783.02,30.11,FY23-24,4,2,2023
1468,2023-04-13,6136.26,110,1066.89,370.19,280.33,1717.41,4418.85,3903.63,63.62,FY23-24,4,2,2023
1469,2023-04-14,4204.25,112,1916.45,387.37,318.06,2621.88,1582.37,795.81,18.93,FY23-24,4,2,2023
1470,2023-04-15,4136.27,133,1625.89,250.27,630.43,2506.59,1629.68,877.7,21.22,FY23-24,4,2,2023
1471,2023-04-16,4587.42,61,1269.8,430.41,480.05,2180.26,2407.16,1753.08,38.21,FY23-24,4,2,2023
1472,2023-04-17,1547.12,61,1932.37,483.88,627.38,3043.63,-1496.51,-2409.6,-155.75,FY23-24,4,2,2023
1473,2023-04-18,2727.21,173,1951.72,384.2,557.06,2892.98,-165.77,-1033.66,-37.9,FY23-24,4,2,2023
1474,2023-04-19,7050.31,133,1530.3,219.07,412.65,2162.02,4888.29,4239.68,60.13,FY23-24,4,2,2023
1475,2023-04-20,7467.45,175,1719.19,219.78,293.14,2232.11,5235.34,4565.71,61.14,FY23-24,4,2,2023
1476,2023-04-21,4626.45,187,984.14,262.46,660.66,1907.26,2719.19,2147.01,46.41,FY23-24,4,2,2023
1477,2023-04-22,5864.84,72,2121.59,243.56,306.73,2671.88,3192.96,2391.4,40.78,FY23-24,4,2,2023
1478,2023-04-23,5466.88,125,1050.59,292.89,583.84,1927.32,3539.56,2961.36,54.17,FY23-24,4,2,2023
1479,2023-04-24,9618.32,71,1147.29,363.24,637.85,2148.38,7469.94,6825.43,70.96,FY23-24,4,2,2023
1480,2023-04-25,6679.36,16,1531.16,329.0,480.96,2341.12,4338.24,3635.9,54.43,FY23-24,4,2,2023
1481,2023-04-26,4808.12,164,2057.26,320.23,454.38,2831.87,1976.25,1126.69,23.43,FY23-24,4,2,2023
1482,2023-04-27,3566.69,101,2056.97,275.88,352.44,2685.29,881.4,75.81,2.13,FY23-24,4,2,2023
1483,2023-04-28,2590.33,23,1497.59,292.62,569.41,2359.62,230.71,-477.18,-18.42,FY23-24,4,2,2023
1484,2023-04-29,5305.2,95,1886.51,379.66,43.11,2309.28,2995.92,2303.14,43.41,FY23-24,4,2,2023
1485,2023-04-30,3865.47,142,655.47,98.8,607.36,1361.63,2503.84,2095.35,54.21,FY23-24,4,2,2023
1486,2023-05-01,2866.62,192,1140.34,298.86,517.92,1957.12,909.5,322.36,11.25,FY23-24,5,2,2023
1487,2023-05-02,4030.14,139,1150.52,328.8,466.58,1945.9,2084.24,1500.47,37.23,FY23-24,5,2,2023
1488,2023-05-03,3377.68,71,2126.11,378.36,536.35,3040.82,336.86,-575.39,-17.04,FY23-24,5,2,2023
1489,2023-05-04,7530.71,158,1827.33,199.0,293.97,2320.3,5210.41,4514.32,59.95,FY23-24,5,2,2023
1490,2023-05-05,6322.46,88,1592.33,193.71,138.05,1924.09,4398.37,3821.14,60.44,FY23-24,5,2,2023
1491,2023-05-06,4988.04,158,1640.87,358.4,570.29,2569.56,2418.48,1647.61,33.03,FY23-24,5,2,2023
1492,2023-05-07,7219.92,147,2284.17,109.55,697.48,3091.2,4128.72,3201.36,44.34,FY23-24,5,2,2023
1493,2023-05-08,5116.05,67,1414.91,433.22,239.09,2087.22,3028.83,2402.66,46.96,FY23-24,5,2,2023
1494,2023-05-09,3708.07,129,842.97,322.66,342.13,1507.76,2200.31,1747.98,47.14,FY23-24,5,2,2023
1495,2023-05-10,7284.69,176,2043.6,455.87,612.85,3112.32,4172.37,3238.67,44.46,FY23-24,5,2,2023
1496,2023-05-11,5808.37,142,1590.92,191.29,553.83,2336.04,3472.33,2771.52,47.72,FY23-24,5,2,2023
1497,2023-05-12,3444.13,74,1976.84,256.36,944.47,3177.67,266.46,-686.84,-19.94,FY23-24,5,2,2023
1498,2023-05-13,4714.49,22,1477.62,59.21,661.35,2198.18,2516.31,1856.86,39.39,FY23-24,5,2,2023
1499,2023-05-14,3686.57,190,1080.66,220.43,625.31,1926.4,1760.17,1182.25,32.07,FY23-24,5,2,2023
1500,2023-05-15,2925.8,91,1701.41,281.62,385.43,2368.46,557.34,-153.2,-5.24,FY23-24,5,2,2023
1501,2023-05-16,6389.27,182,1505.09,103.73,578.72,2187.54,4201.73,3545.47,55.49,FY23-24,5,2,2023
1502,2023-05-17,7864.12,169,1592.47,260.54,724.31,2577.32,5286.8,4513.6,57.39,FY23-24,5,2,2023
1503,2023-05-18,2902.15,173,2308.29,101.27,475.34,2884.9,17.25,-848.22,-29.23,FY23-24,5,2,2023
1504,2023-05-19,5844.45,197,950.65,274.25,482.42,1707.32,4137.13,3624.93,62.02,FY23-24,5,2,2023
1505,2023-05-20,4024.04,148,1642.96,414.71,521.2,2578.87,1445.17,671.51,16.69,FY23-24,5,2,2023
1506,2023-05-21,4269.31,158,1090.5,296.5,400.33,1787.33,2481.98,1945.78,45.58,FY23-24,5,2,2023
1507,2023-05-22,4111.41,61,204.73,465.82,540.34,1210.89,2900.52,2537.25,61.71,FY23-24,5,2,2023
1508,2023-05-23,3704.01,192,1475.52,378.63,536.6,2390.75,1313.26,596.04,16.09,FY23-24,5,2,2023
1509,2023-05-24,5072.78,126,1515.51,434.81,722.0,2672.32,2400.46,1598.76,31.52,FY23-24,5,2,2023
1510,2023-05-25,3753.57,35,1811.76,223.51,471.59,2506.86,1246.71,494.65,13.18,FY23-24,5,2,2023
1511,2023-05-26,5405.69,43,1391.23,221.09,601.21,2213.53,3192.16,2528.1,46.77,FY23-24,5,2,2023
1512,2023-05-27,4924.64,61,755.5,334.56,476.07,1566.13,3358.51,2888.67,58.66,FY23-24,5,2,2023
1513,2023-05-28,4641.58,121,1088.78,142.23,595.96,1826.97,2814.61,2266.52,48.83,FY23-24,5,2,2023
1514,2023-05-29,3638.65,91,2158.48,347.11,462.49,2968.08,670.57,-219.85,-6.04,FY23-24,5,2,2023
1515,2023-05-30,4134.84,189,1081.69,267.61,586.02,1935.32,2199.52,1618.92,39.15,FY23-24,5,2,2023
1516,2023-05-31,6133.09,166,2291.61,433.0,609.24,3333.85,2799.24,1799.08,29.33,FY23-24,5,2,2023
1517,2023-06-01,5751.38,175,2024.99,367.95,340.0,2732.94,3018.44,2198.56,38.23,FY23-24,6,2,2023
1518,2023-06-02,3533.67,51,1341.11,409.67,665.36,2416.14,1117.53,392.69,11.11,FY23-24,6,2,2023
1519,2023-06-03,5149.0,30,1135.46,224.58,475.03,1835.07,3313.93,2763.41,53.67,FY23-24,6,2,2023
1520,2023-06-04,6127.08,51,2023.96,404.82,429.53,2858.31,3268.77,2411.28,39.35,FY23-24,6,2,2023
1521,2023-06-05,2495.89,150,1379.54,444.47,393.5,2217.51,278.38,-386.87,-15.5,FY23-24,6,2,2023
1522,2023-06-06,5815.04,122,727.17,296.13,544.73,1568.03,4247.01,3776.6,64.95,FY23-24,6,2,2023
1523,2023-06-07,4006.06,114,1781.16,226.06,499.31,2506.53,1499.53,747.57,18.66,FY23-24,6,2,2023
1524,2023-06-08,5855.9,26,1708.63,227.82,555.62,2492.07,3363.83,2616.21,44.68,FY23-24,6,2,2023
1525,2023-06-09,3855.11,129,2068.85,423.9,558.53,3051.28,803.83,-111.55,-2.89,FY23-24,6,2,2023
1526,2023-06-10,2292.68,146,1674.8,568.43,591.29,2834.52,-541.84,-1392.2,-60.72,FY23-24,6,2,2023
1527,2023-06-11,2558.69,178,1225.43,201.84,916.44,2343.71,214.98,-488.13,-19.08,FY23-24,6,2,2023
1528,2023-06-12,5072.13,138,2134.84,194.15,505.95,2834.94,2237.19,1386.71,27.34,FY23-24,6,2,2023
1529,2023-06-13,5389.58,139,2183.5,392.14,389.81,2965.45,2424.13,1534.5,28.47,FY23-24,6,2,2023
1530,2023-06-14,3643.53,69,1616.6,224.61,197.03,2038.24,1605.29,993.82,27.28,FY23-24,6,2,2023
1531,2023-06-15,5957.89,57,1530.16,401.84,320.7,2252.7,3705.19,3029.38,50.85,FY23-24,6,2,2023
1532,2023-06-16,2507.72,38,838.36,346.53,685.3,1870.19,637.53,76.47,3.05,FY23-24,6,2,2023
1533,2023-06-17,4900.88,106,1196.24,297.6,607.99,2101.83,2799.05,2168.5,44.25,FY23-24,6,2,2023
1534,2023-06-18,3183.48,19,1880.38,344.13,297.5,2522.01,661.47,-95.13,-2.99,FY23-24,6,2,2023
1535,2023-06-19,4022.25,67,1221.36,338.02,869.63,2429.01,1593.24,864.54,21.49,FY23-24,6,2,2023
1536,2023-06-20,5071.1,197,771.58,282.04,549.01,1602.63,3468.47,2987.68,58.92,FY23-24,6,2,2023
1537,2023-06-21,3709.38,30,3247.94,124.36,569.05,3941.35,-231.97,-1414.38,-38.13,FY23-24,6,2,2023
1538,2023-06-22,4423.17,37,768.3,317.87,836.63,1922.8,2500.37,1923.53,43.49,FY23-24,6,2,2023
1539,2023-06-23,6509.44,43,2628.38,457.31,760.92,3846.61,2662.83,1508.85,23.18,FY23-24,6,2,2023
1540,2023-06-24,4134.66,17,1346.29,139.12,617.17,2102.58,2032.08,1401.31,33.89,FY23-24,6,2,2023
1541,2023-06-25,6253.54,196,1457.72,203.42,624.38,2285.52,3968.02,3282.36,52.49,FY23-24,6,2,2023
1542,2023-06-26,3305.44,186,1163.86,342.68,638.42,2144.96,1160.48,516.99,15.64,FY23-24,6,2,2023
1543,2023-06-27,5794.71,88,1891.42,303.86,463.85,2659.13,3135.58,2337.84,40.34,FY23-24,6,2,2023
1544,2023-06-28,7162.35,154,780.11,341.12,543.02,1664.25,5498.1,4998.83,69.79,FY23-24,6,2,2023
1545,2023-06-29,1292.53,197,579.84,230.07,586.15,1396.06,-103.53,-522.35,-40.41,FY23-24,6,2,2023
1546,2023-06-30,3804.66,96,2305.09,416.25,480.98,3202.32,602.34,-358.36,-9.42,FY23-24,6,2,2023
1547,2023-07-01,5865.61,97,1098.01,304.69,355.19,1757.89,4107.72,3580.35,61.04,FY23-24,7,3,2023
1548,2023-07-02,4695.43,182,1873.04,369.7,460.08,2702.82,1992.61,1181.76,25.17,FY23-24,7,3,2023
1549,2023-07-03,5556.72,78,957.27,332.03,351.81,1641.11,3915.61,3423.28,61.61,FY23-24,7,3,2023
1550,2023-07-04,4094.02,169,1854.21,317.55,509.66,2681.42,1412.6,608.17,14.86,FY23-24,7,3,2023
1551,2023-07-05,5129.88,181,2341.77,362.68,232.93,2937.38,2192.5,1311.29,25.56,FY23-24,7,3,2023
1552,2023-07-06,4766.48,96,1236.44,318.65,551.16,2106.25,2660.23,2028.36,42.55,FY23-24,7,3,2023
1553,2023-07-07,6751.67,110,533.28,180.98,255.31,969.57,5782.1,5491.23,81.33,FY23-24,7,3,2023
1554,2023-07-08,5381.63,17,2344.4,408.74,439.48,3192.62,2189.01,1231.22,22.88,FY23-24,7,3,2023
1555,2023-07-09,5506.4,86,1963.12,381.81,575.62,2920.55,2585.85,1709.68,31.05,FY23-24,7,3,2023
1556,2023-07-10,4382.18,96,1263.21,89.31,618.67,1971.19,2410.99,1819.63,41.52,FY23-24,7,3,2023
1557,2023-07-11,4268.59,52,1391.02,234.58,600.85,2226.45,2042.14,1374.21,32.19,FY23-24,7,3,2023
1558,2023-07-12,4351.16,138,944.67,404.24,547.96,1896.87,2454.29,1885.23,43.33,FY23-24,7,3,2023
1559,2023-07-13,5591.68,118,2210.13,117.31,332.11,2659.55,2932.13,2134.27,38.17,FY23-24,7,3,2023
1560,2023-07-14,4368.52,188,1232.64,394.36,647.09,2274.09,2094.43,1412.2,32.33,FY23-24,7,3,2023
1561,2023-07-15,5434.66,161,790.65,285.88,335.54,1412.07,4022.59,3598.97,66.22,FY23-24,7,3,2023
1562,2023-07-16,8113.1,161,1606.82,434.03,664.19,2705.04,5408.06,4596.55,56.66,FY23-24,7,3,2023
1563,2023-07-17,6306.69,26,1069.99,299.89,594.16,1964.04,4342.65,3753.44,59.52,FY23-24,7,3,2023
1564,2023-07-18,4510.96,142,984.99,227.79,703.84,1916.62,2594.34,2019.35,44.77,FY23-24,7,3,2023
1565,2023-07-19,6801.82,157,1284.95,330.81,503.73,2119.49,4682.33,4046.48,59.49,FY23-24,7,3,2023
1566,2023-07-20,4387.89,30,1543.18,296.96,377.19,2217.33,2170.56,1505.36,34.31,FY23-24,7,3,2023
1567,2023-07-21,1942.81,67,809.45,218.91,306.1,1334.46,608.35,208.01,10.71,FY23-24,7,3,2023
1568,2023-07-22,3487.87,168,2192.57,521.83,322.76,3037.16,450.71,-460.44,-13.2,FY23-24,7,3,2023
1569,2023-07-23,2193.81,119,1838.58,202.89,254.48,2295.95,-102.14,-790.92,-36.05,FY23-24,7,3,2023
1570,2023-07-24,4472.73,148,1317.32,75.7,641.3,2034.32,2438.41,1828.11,40.87,FY23-24,7,3,2023
1571,2023-07-25,5027.63,189,1048.33,458.17,660.11,2166.61,2861.02,2211.04,43.98,FY23-24,7,3,2023
1572,2023-07-26,7514.66,152,1455.39,241.64,583.05,2280.08,5234.58,4550.56,60.56,FY23-24,7,3,2023
1573,2023-07-27,5490.39,144,1949.72,270.32,495.04,2715.08,2775.31,1960.79,35.71,FY23-24,7,3,2023
1574,2023-07-28,4671.35,37,1872.29,264.21,809.14,2945.64,1725.71,842.02,18.03,FY23-24,7,3,2023
1575,2023-07-29,6244.11,60,2029.25,243.03,485.28,2757.56,3486.55,2659.28,42.59,FY23-24,7,3,2023
1576,2023-07-30,1683.3,195,1259.81,223.38,533.14,2016.33,-333.03,-937.93,-55.72,FY23-24,7,3,2023
1577,2023-07-31,5353.42,14,37.54,200.32,492.82,730.68,4622.74,4403.54,82.26,FY23-24,7,3,2023
1578,2023-08-01,6156.3,14,2123.91,306.48,449.25,2879.64,3276.66,2412.77,39.19,FY23-24,8,3,2023
1579,2023-08-02,2782.12,103,1416.4,259.8,594.65,2270.85,511.27,-169.98,-6.11,FY23-24,8,3,2023
1580,2023-08-03,6715.63,105,1833.08,373.04,404.98,2611.1,4104.53,3321.2,49.45,FY23-24,8,3,2023
1581,2023-08-04,5507.74,17,2334.61,348.27,394.91,3077.79,2429.95,1506.61,27.35,FY23-24,8,3,2023
1582,2023-08-05,4377.07,73,2717.2,207.25,602.22,3526.67,850.4,-207.6,-4.74,FY23-24,8,3,2023
1583,2023-08-06,5949.17,147,1175.09,310.85,425.36,1911.3,4037.87,3464.48,58.23,FY23-24,8,3,2023
1584,2023-08-07,8406.04,47,1566.98,258.22,520.02,2345.22,6060.82,5357.25,63.73,FY23-24,8,3,2023
1585,2023-08-08,5272.8,120,2183.42,200.83,448.8,2833.05,2439.75,1589.84,30.15,FY23-24,8,3,2023
1586,2023-08-09,5372.33,121,1077.86,368.94,498.27,1945.07,3427.26,2843.74,52.93,FY23-24,8,3,2023
1587,2023-08-10,4310.96,90,1208.94,287.87,399.01,1895.82,2415.14,1846.39,42.83,FY23-24,8,3,2023
1588,2023-08-11,3725.23,145,1205.98,259.24,403.91,1869.13,1856.1,1295.36,34.77,FY23-24,8,3,2023
1589,2023-08-12,6245.5,113,1485.95,214.44,377.04,2077.43,4168.07,3544.84,56.76,FY23-24,8,3,2023
1590,2023-08-13,3715.87,162,1389.94,197.21,626.5,2213.65,1502.22,838.12,22.56,FY23-24,8,3,2023
1591,2023-08-14,5107.35,82,1203.1,498.88,525.78,2227.76,2879.59,2211.26,43.3,FY23-24,8,3,2023
1592,2023-08-15,4283.51,187,1017.12,333.41,637.78,1988.31,2295.2,1698.71,39.66,FY23-24,8,3,2023
1593,2023-08-16,5718.47,58,1905.97,190.89,653.81,2750.67,2967.8,2142.6,37.47,FY23-24,8,3,2023
1594,2023-08-17,5500.49,45,2168.92,328.79,431.01,2928.72,2571.77,1693.15,30.78,FY23-24,8,3,2023
1595,2023-08-18,6556.31,135,2241.36,406.2,632.24,3279.8,3276.51,2292.57,34.97,FY23-24,8,3,2023
1596,2023-08-19,4234.98,77,1259.46,316.75,497.88,2074.09,2160.89,1538.66,36.33,FY23-24,8,3,2023
1597,2023-08-20,4595.19,87,1926.86,437.4,476.2,2840.46,1754.73,902.59,19.64,FY23-24,8,3,2023
1598,2023-08-21,3531.85,114,1618.16,145.72,687.86,2451.74,1080.11,344.59,9.76,FY23-24,8,3,2023
1599,2023-08-22,4333.56,178,1214.66,100.87,583.07,1898.6,2434.96,1865.38,43.04,FY23-24,8,3,2023
1600,2023-08-23,5565.95,131,1867.11,326.05,447.14,2640.3,2925.65,2133.56,38.33,FY23-24,8,3,2023
1601,2023-08-24,6135.48,128,1191.7,327.65,573.32,2092.67,4042.81,3415.01,55.66,FY23-24,8,3,2023
1602,2023-08-25,3616.75,199,1311.91,-33.95,310.14,1588.1,2028.65,1552.22,42.92,FY23-24,8,3,2023
1603,2023-08-26,6304.41,123,811.64,237.64,537.1,1586.38,4718.03,4242.12,67.29,FY23-24,8,3,2023
1604,2023-08-27,7033.46,19,1267.89,199.13,275.06,1742.08,5291.38,4768.76,67.8,FY23-24,8,3,2023
1605,2023-08-28,5620.15,158,1626.93,160.81,352.34,2140.08,3480.07,2838.05,50.5,FY23-24,8,3,2023
1606,2023-08-29,7815.19,173,2284.47,198.9,587.7,3071.07,4744.12,3822.8,48.91,FY23-24,8,3,2023
1607,2023-08-30,3839.32,149,1323.25,359.58,99.46,1782.29,2057.03,1522.34,39.65,FY23-24,8,3,2023
1608,2023-08-31,3133.02,100,980.92,198.26,770.38,1949.56,1183.46,598.59,19.11,FY23-24,8,3,2023
1609,2023-09-01,2331.92,11,2248.68,201.69,625.17,3075.54,-743.62,-1666.28,-71.46,FY23-24,9,3,2023
1610,2023-09-02,7244.07,127,1247.72,138.12,224.22,1610.06,5634.01,5150.99,71.11,FY23-24,9,3,2023
1611,2023-09-03,5981.55,22,625.81,426.89,859.77,1912.47,4069.08,3495.34,58.44,FY23-24,9,3,2023
1612,2023-09-04,4916.62,190,1566.55,343.46,901.12,2811.13,2105.49,1262.15,25.67,FY23-24,9,3,2023
1613,2023-09-05,5419.95,169,1337.61,50.76,472.93,1861.3,3558.65,3000.26,55.36,FY23-24,9,3,2023
1614,2023-09-06,3311.77,104,2650.2,201.78,361.03,3213.01,98.76,-865.14,-26.12,FY23-24,9,3,2023
1615,2023-09-07,8668.63,153,1737.68,352.85,752.95,2843.48,5825.15,4972.11,57.36,FY23-24,9,3,2023
1616,2023-09-08,5193.83,41,1426.83,428.14,448.43,2303.4,2890.43,2199.41,42.35,FY23-24,9,3,2023
1617,2023-09-09,5164.09,41,1037.75,384.08,524.16,1945.99,3218.1,2634.3,51.01,FY23-24,9,3,2023
1618,2023-09-10,6088.65,133,1665.08,264.43,682.59,2612.1,3476.55,2692.92,44.23,FY23-24,9,3,2023
1619,2023-09-11,5721.51,20,2228.35,106.86,476.97,2812.18,2909.33,2065.68,36.1,FY23-24,9,3,2023
1620,2023-09-12,5335.83,19,1655.91,387.02,463.84,2506.77,2829.06,2077.03,38.93,FY23-24,9,3,2023
1621,2023-09-13,3814.29,24,1076.29,270.31,309.14,1655.74,2158.55,1661.83,43.57,FY23-24,9,3,2023
1622,2023-09-14,5707.2,26,1769.4,306.89,405.42,2481.71,3225.49,2480.98,43.47,FY23-24,9,3,2023
1623,2023-09-15,7823.04,177,1475.7,282.26,460.88,2218.84,5604.2,4938.55,63.13,FY23-24,9,3,2023
1624,2023-09-16,7018.13,155,1724.31,164.45,314.22,2202.98,4815.15,4154.26,59.19,FY23-24,9,3,2023
1625,2023-09-17,7389.78,192,1322.6,336.43,327.81,1986.84,5402.94,4806.89,65.05,FY23-24,9,3,2023
1626,2023-09-18,4233.18,162,1310.85,322.65,505.04,2138.54,2094.64,1453.08,34.33,FY23-24,9,3,2023
1627,2023-09-19,3515.59,68,1291.11,257.42,222.54,1771.07,1744.52,1213.2,34.51,FY23-24,9,3,2023
1628,2023-09-20,4811.32,87,1971.12,347.11,368.13,2686.36,2124.96,1319.05,27.42,FY23-24,9,3,2023
1629,2023-09-21,5083.59,133,1315.89,162.6,791.69,2270.18,2813.41,2132.36,41.95,FY23-24,9,3,2023
1630,2023-09-22,6641.29,123,1270.13,273.1,448.18,1991.41,4649.88,4052.46,61.02,FY23-24,9,3,2023
1631,2023-09-23,2461.3,31,1028.97,302.61,429.39,1760.97,700.33,172.04,6.99,FY23-24,9,3,2023
1632,2023-09-24,7294.33,167,1727.01,126.51,447.51,2301.03,4993.3,4302.99,58.99,FY23-24,9,3,2023
1633,2023-09-25,4762.99,181,1655.85,294.29,449.88,2400.02,2362.97,1642.96,34.49,FY23-24,9,3,2023
1634,2023-09-26,4359.68,41,1275.62,373.36,586.23,2235.21,2124.47,1453.91,33.35,FY23-24,9,3,2023
1635,2023-09-27,3481.84,188,1145.31,269.68,575.73,1990.72,1491.12,893.9,25.67,FY23-24,9,3,2023
1636,2023-09-28,2517.71,183,2438.09,296.59,441.39,3176.07,-658.36,-1611.18,-63.99,FY23-24,9,3,2023
1637,2023-09-29,6234.76,122,559.78,356.23,467.92,1383.93,4850.83,4435.65,71.14,FY23-24,9,3,2023
1638,2023-09-30,5109.98,129,1746.59,261.22,696.92,2704.73,2405.25,1593.83,31.19,FY23-24,9,3,2023
1639,2023-10-01,3065.06,158,2145.7,270.22,273.45,2689.37,375.69,-431.12,-14.07,FY23-24,10,4,2023
1640,2023-10-02,3057.38,131,193.41,182.33,491.36,480.28,2577.1,2433.02,79.58,FY23-24,10,4,2023
1641,2023-10-03,4496.32,41,1897.07,298.51,520.29,2715.87,1780.45,965.69,21.48,FY23-24,10,4,2023
1642,2023-10-04,7503.53,128,1389.87,266.52,383.5,2039.89,5463.64,4851.67,64.66,FY23-24,10,4,2023
1643,2023-10-05,4610.61,48,1628.03,349.91,482.73,2460.67,2149.94,1411.74,30.62,FY23-24,10,4,2023
1644,2023-10-06,2745.29,21,1338.38,356.35,363.25,2057.98,687.31,69.92,2.55,FY23-24,10,4,2023
1645,2023-10-07,4631.39,184,2037.7,379.12,595.58,3012.4,1618.99,715.27,15.44,FY23-24,10,4,2023
1646,2023-10-08,4590.91,27,1681.56,249.17,299.27,2230.0,2360.91,1691.91,36.85,FY23-24,10,4,2023
1647,2023-10-09,954.67,158,1565.86,82.34,659.35,2307.55,-1352.88,-2045.14,-214.22,FY23-24,10,4,2023
1648,2023-10-10,4918.56,150,1050.57,374.16,489.0,1913.73,3004.83,2430.71,49.42,FY23-24,10,4,2023
1649,2023-10-11,4653.6,158,2441.15,343.11,432.79,3217.05,1436.55,471.43,10.13,FY23-24,10,4,2023
1650,2023-10-12,6044.31,135,1504.97,236.47,349.3,2090.74,3953.57,3326.35,55.03,FY23-24,10,4,2023
1651,2023-10-13,7773.43,145,2644.9,355.49,654.6,3654.99,4118.44,3021.94,38.88,FY23-24,10,4,2023
1652,2023-10-14,6689.85,55,2463.78,155.14,402.22,3021.14,3668.71,2762.37,41.29,FY23-24,10,4,2023
1653,2023-10-15,4596.67,113,610.82,403.02,324.91,1338.75,3257.92,2856.3,62.14,FY23-24,10,4,2023
1654,2023-10-16,3340.21,144,1172.53,266.64,657.72,2096.89,1243.32,614.25,18.39,FY23-24,10,4,2023
1655,2023-10-17,8860.04,160,981.52,217.11,364.35,1562.98,7297.06,6828.17,77.07,FY23-24,10,4,2023
1656,2023-10-18,5088.83,95,1475.9,237.83,485.83,2199.56,2889.27,2229.4,43.81,FY23-24,10,4,2023
1657,2023-10-19,5020.89,159,1593.58,276.85,622.82,2493.25,2527.64,1779.66,35.45,FY23-24,10,4,2023
1658,2023-10-20,4963.81,98,1614.96,298.8,523.69,2437.45,2526.36,1795.13,36.16,FY23-24,10,4,2023
1659,2023-10-21,5297.13,31,2027.06,304.83,759.63,3091.52,2205.61,1278.15,24.13,FY23-24,10,4,2023
1660,2023-10-22,4783.46,101,2246.79,257.04,374.76,2878.59,1904.87,1041.29,21.77,FY23-24,10,4,2023
1661,2023-10-23,4139.51,38,1983.74,320.02,468.42,2772.18,1367.33,535.68,12.94,FY23-24,10,4,2023
1662,2023-10-24,4179.71,22,1219.53,300.83,480.02,2000.38,2179.33,1579.22,37.78,FY23-24,10,4,2023
1663,2023-10-25,4950.87,11,1108.99,235.24,593.19,1937.42,3013.45,2432.22,49.13,FY23-24,10,4,2023
1664,2023-10-26,4184.86,38,1501.38,220.18,693.29,2414.85,1770.01,1045.56,24.98,FY23-24,10,4,2023
1665,2023-10-27,3930.73,189,1713.06,360.84,511.04,2584.94,1345.79,570.31,14.51,FY23-24,10,4,2023
1666,2023-10-28,5159.65,36,1408.4,352.43,479.35,2240.18,2919.47,2247.42,43.56,FY23-24,10,4,2023
1667,2023-10-29,4617.53,59,827.26,305.71,277.55,1410.52,3207.01,2783.85,60.29,FY23-24,10,4,2023
1668,2023-10-30,7255.99,104,1841.03,392.42,516.86,2750.31,4505.68,3680.59,50.72,FY23-24,10,4,2023
1669,2023-10-31,1023.55,160,1303.84,103.87,402.45,1810.16,-786.61,-1329.66,-129.91,FY23-24,10,4,2023
1670,2023-11-01,6637.26,97,1288.74,243.56,592.77,2125.07,4512.19,3874.67,58.38,FY23-24,11,4,2023
1671,2023-11-02,6869.13,53,1472.69,184.37,438.55,2095.61,4773.52,4144.84,60.34,FY23-24,11,4,2023
1672,2023-11-03,1889.91,31,1380.05,525.63,463.9,2369.58,-479.67,-1190.54,-62.99,FY23-24,11,4,2023
1673,2023-11-04,4485.97,180,1316.75,371.32,280.96,1969.03,2516.94,1926.23,42.94,FY23-24,11,4,2023
1674,2023-11-05,4442.84,174,859.94,292.09,228.28,1380.31,3062.53,2648.44,59.61,FY23-24,11,4,2023
